CSD,Period,Vehicle_Type,Total_Vehicle_Registration_Count
Falher,2005,Total Motorized Vehicles,1865
Falher,2006,Total Motorized Vehicles,1912
Falher,2007,Total Motorized Vehicles,1961
Falher,2008,Total Motorized Vehicles,1965
Falher,2009,Total Motorized Vehicles,1994
Falher,2010,Total Motorized Vehicles,1994
Falher,2011,Total Motorized Vehicles,2035
Falher,2012,Total Motorized Vehicles,2078
Falher,2013,Total Motorized Vehicles,2201
Falher,2014,Total Motorized Vehicles,2184
Falher,2015,Total Motorized Vehicles,2191
Falher,2016,Total Motorized Vehicles,2092
Falher,2017,Total Motorized Vehicles,2092
Falher,2018,Total Motorized Vehicles,2124
Falher,2019,Total Motorized Vehicles,2112
Falher,2020,Total Motorized Vehicles,2137
Fairview,2005,Total Motorized Vehicles,4573
Fairview,2006,Total Motorized Vehicles,4638
Fairview,2007,Total Motorized Vehicles,4820
Fairview,2008,Total Motorized Vehicles,4916
Fairview,2009,Total Motorized Vehicles,4988
Fairview,2010,Total Motorized Vehicles,4988
Fairview,2011,Total Motorized Vehicles,5112
Fairview,2012,Total Motorized Vehicles,5155
Fairview,2013,Total Motorized Vehicles,5253
Fairview,2014,Total Motorized Vehicles,5257
Fairview,2015,Total Motorized Vehicles,5247
Fairview,2016,Total Motorized Vehicles,5054
Fairview,2017,Total Motorized Vehicles,5008
Fairview,2018,Total Motorized Vehicles,5078
Fairview,2019,Total Motorized Vehicles,4980
Fairview,2020,Total Motorized Vehicles,4848
Lac Ste. Anne County,2005,Total Motorized Vehicles,4993
Lac Ste. Anne County,2006,Total Motorized Vehicles,4917
Lac Ste. Anne County,2007,Total Motorized Vehicles,5062
Lac Ste. Anne County,2008,Total Motorized Vehicles,5120
Lac Ste. Anne County,2009,Total Motorized Vehicles,5209
Lac Ste. Anne County,2010,Total Motorized Vehicles,5209
Lac Ste. Anne County,2011,Total Motorized Vehicles,5355
Lac Ste. Anne County,2012,Total Motorized Vehicles,5406
Lac Ste. Anne County,2013,Total Motorized Vehicles,5548
Lac Ste. Anne County,2014,Total Motorized Vehicles,5705
Lac Ste. Anne County,2015,Total Motorized Vehicles,5741
Lac Ste. Anne County,2016,Total Motorized Vehicles,5758
Lac Ste. Anne County,2017,Total Motorized Vehicles,5891
Lac Ste. Anne County,2018,Total Motorized Vehicles,6113
Lac Ste. Anne County,2019,Total Motorized Vehicles,6031
Lac Ste. Anne County,2020,Total Motorized Vehicles,6191
Mayerthorpe,2005,Total Motorized Vehicles,3538
Mayerthorpe,2006,Total Motorized Vehicles,3560
Mayerthorpe,2007,Total Motorized Vehicles,3631
Mayerthorpe,2008,Total Motorized Vehicles,3705
Mayerthorpe,2009,Total Motorized Vehicles,3688
Mayerthorpe,2010,Total Motorized Vehicles,3688
Mayerthorpe,2011,Total Motorized Vehicles,3816
Mayerthorpe,2012,Total Motorized Vehicles,3885
Mayerthorpe,2013,Total Motorized Vehicles,3968
Mayerthorpe,2014,Total Motorized Vehicles,4074
Mayerthorpe,2015,Total Motorized Vehicles,4136
Mayerthorpe,2016,Total Motorized Vehicles,4016
Mayerthorpe,2017,Total Motorized Vehicles,3972
Mayerthorpe,2018,Total Motorized Vehicles,3960
Mayerthorpe,2019,Total Motorized Vehicles,3896
Mayerthorpe,2020,Total Motorized Vehicles,3908
Girouxville,2005,Total Motorized Vehicles,875
Girouxville,2006,Total Motorized Vehicles,895
Girouxville,2007,Total Motorized Vehicles,948
Girouxville,2008,Total Motorized Vehicles,931
Girouxville,2009,Total Motorized Vehicles,1007
Girouxville,2010,Total Motorized Vehicles,1007
Girouxville,2011,Total Motorized Vehicles,1020
Girouxville,2012,Total Motorized Vehicles,1081
Girouxville,2013,Total Motorized Vehicles,1074
Girouxville,2014,Total Motorized Vehicles,1094
Girouxville,2015,Total Motorized Vehicles,1078
Girouxville,2016,Total Motorized Vehicles,1039
Girouxville,2017,Total Motorized Vehicles,1056
Girouxville,2018,Total Motorized Vehicles,1052
Girouxville,2019,Total Motorized Vehicles,1002
Girouxville,2020,Total Motorized Vehicles,983
Birch Hills County,2005,Total Motorized Vehicles,1713
Birch Hills County,2006,Total Motorized Vehicles,1793
Birch Hills County,2007,Total Motorized Vehicles,1810
Birch Hills County,2008,Total Motorized Vehicles,1867
Birch Hills County,2009,Total Motorized Vehicles,1876
Birch Hills County,2010,Total Motorized Vehicles,1876
Birch Hills County,2011,Total Motorized Vehicles,1914
Birch Hills County,2012,Total Motorized Vehicles,1949
Birch Hills County,2013,Total Motorized Vehicles,1981
Birch Hills County,2014,Total Motorized Vehicles,1985
Birch Hills County,2015,Total Motorized Vehicles,2013
Birch Hills County,2016,Total Motorized Vehicles,1953
Birch Hills County,2017,Total Motorized Vehicles,1904
Birch Hills County,2018,Total Motorized Vehicles,2003
Birch Hills County,2019,Total Motorized Vehicles,1906
Birch Hills County,2020,Total Motorized Vehicles,1966
Rycroft,2005,Total Motorized Vehicles,1089
Rycroft,2006,Total Motorized Vehicles,1095
Rycroft,2007,Total Motorized Vehicles,1164
Rycroft,2008,Total Motorized Vehicles,1152
Rycroft,2009,Total Motorized Vehicles,1164
Rycroft,2010,Total Motorized Vehicles,1164
Rycroft,2011,Total Motorized Vehicles,1209
Rycroft,2012,Total Motorized Vehicles,1191
Rycroft,2013,Total Motorized Vehicles,1234
Rycroft,2014,Total Motorized Vehicles,1275
Rycroft,2015,Total Motorized Vehicles,1245
Rycroft,2016,Total Motorized Vehicles,1222
Rycroft,2017,Total Motorized Vehicles,1346
Rycroft,2018,Total Motorized Vehicles,1375
Rycroft,2019,Total Motorized Vehicles,1285
Rycroft,2020,Total Motorized Vehicles,1258
Spirit River,2005,Total Motorized Vehicles,2416
Spirit River,2006,Total Motorized Vehicles,2475
Spirit River,2007,Total Motorized Vehicles,2553
Spirit River,2008,Total Motorized Vehicles,2572
Spirit River,2009,Total Motorized Vehicles,2480
Spirit River,2010,Total Motorized Vehicles,2480
Spirit River,2011,Total Motorized Vehicles,2533
Spirit River,2012,Total Motorized Vehicles,2596
Spirit River,2013,Total Motorized Vehicles,2623
Spirit River,2014,Total Motorized Vehicles,2747
Spirit River,2015,Total Motorized Vehicles,2740
Spirit River,2016,Total Motorized Vehicles,2665
Spirit River,2017,Total Motorized Vehicles,2666
Spirit River,2018,Total Motorized Vehicles,2722
Spirit River,2019,Total Motorized Vehicles,2675
Spirit River,2020,Total Motorized Vehicles,2641
Saddle Hills County,2005,Total Motorized Vehicles,2235
Saddle Hills County,2006,Total Motorized Vehicles,2325
Saddle Hills County,2007,Total Motorized Vehicles,2415
Saddle Hills County,2008,Total Motorized Vehicles,2475
Saddle Hills County,2009,Total Motorized Vehicles,2409
Saddle Hills County,2010,Total Motorized Vehicles,2409
Saddle Hills County,2011,Total Motorized Vehicles,2459
Saddle Hills County,2012,Total Motorized Vehicles,2499
Saddle Hills County,2013,Total Motorized Vehicles,2603
Saddle Hills County,2014,Total Motorized Vehicles,2694
Saddle Hills County,2015,Total Motorized Vehicles,2675
Saddle Hills County,2016,Total Motorized Vehicles,2527
Saddle Hills County,2017,Total Motorized Vehicles,2451
Saddle Hills County,2018,Total Motorized Vehicles,2485
Saddle Hills County,2019,Total Motorized Vehicles,2505
Saddle Hills County,2020,Total Motorized Vehicles,2424
Fairview No. 136,2005,Total Motorized Vehicles,574
Fairview No. 136,2006,Total Motorized Vehicles,589
Fairview No. 136,2007,Total Motorized Vehicles,612
Fairview No. 136,2008,Total Motorized Vehicles,608
Fairview No. 136,2009,Total Motorized Vehicles,616
Fairview No. 136,2010,Total Motorized Vehicles,616
Fairview No. 136,2011,Total Motorized Vehicles,624
Fairview No. 136,2012,Total Motorized Vehicles,637
Fairview No. 136,2013,Total Motorized Vehicles,657
Fairview No. 136,2014,Total Motorized Vehicles,653
Fairview No. 136,2015,Total Motorized Vehicles,657
Fairview No. 136,2016,Total Motorized Vehicles,664
Fairview No. 136,2017,Total Motorized Vehicles,623
Fairview No. 136,2018,Total Motorized Vehicles,630
Fairview No. 136,2019,Total Motorized Vehicles,627
Fairview No. 136,2020,Total Motorized Vehicles,651
Wembley,2005,Total Motorized Vehicles,2532
Wembley,2006,Total Motorized Vehicles,2604
Wembley,2007,Total Motorized Vehicles,2716
Wembley,2008,Total Motorized Vehicles,2713
Wembley,2009,Total Motorized Vehicles,2767
Wembley,2010,Total Motorized Vehicles,2767
Wembley,2011,Total Motorized Vehicles,2987
Wembley,2012,Total Motorized Vehicles,3076
Wembley,2013,Total Motorized Vehicles,3213
Wembley,2014,Total Motorized Vehicles,3288
Wembley,2015,Total Motorized Vehicles,3352
Wembley,2016,Total Motorized Vehicles,3131
Wembley,2017,Total Motorized Vehicles,3175
Wembley,2018,Total Motorized Vehicles,3339
Wembley,2019,Total Motorized Vehicles,3273
Wembley,2020,Total Motorized Vehicles,3279
Grande Prairie,2005,Total Motorized Vehicles,46120
Grande Prairie,2006,Total Motorized Vehicles,50480
Grande Prairie,2007,Total Motorized Vehicles,52439
Grande Prairie,2008,Total Motorized Vehicles,53918
Grande Prairie,2009,Total Motorized Vehicles,55384
Grande Prairie,2010,Total Motorized Vehicles,55384
Grande Prairie,2011,Total Motorized Vehicles,59298
Grande Prairie,2012,Total Motorized Vehicles,58514
Grande Prairie,2013,Total Motorized Vehicles,59379
Grande Prairie,2014,Total Motorized Vehicles,62542
Grande Prairie,2015,Total Motorized Vehicles,60912
Grande Prairie,2016,Total Motorized Vehicles,58216
Grande Prairie,2017,Total Motorized Vehicles,59514
Grande Prairie,2018,Total Motorized Vehicles,62153
Grande Prairie,2019,Total Motorized Vehicles,60866
Grande Prairie,2020,Total Motorized Vehicles,59869
Sexsmith,2005,Total Motorized Vehicles,4144
Sexsmith,2006,Total Motorized Vehicles,4367
Sexsmith,2007,Total Motorized Vehicles,4695
Sexsmith,2008,Total Motorized Vehicles,4760
Sexsmith,2009,Total Motorized Vehicles,4789
Sexsmith,2010,Total Motorized Vehicles,4789
Sexsmith,2011,Total Motorized Vehicles,4956
Sexsmith,2012,Total Motorized Vehicles,5383
Sexsmith,2013,Total Motorized Vehicles,5574
Sexsmith,2014,Total Motorized Vehicles,5894
Sexsmith,2015,Total Motorized Vehicles,6000
Sexsmith,2016,Total Motorized Vehicles,5990
Sexsmith,2017,Total Motorized Vehicles,6106
Sexsmith,2018,Total Motorized Vehicles,6372
Sexsmith,2019,Total Motorized Vehicles,6107
Sexsmith,2020,Total Motorized Vehicles,6109
Peace River,2005,Total Motorized Vehicles,7527
Peace River,2006,Total Motorized Vehicles,7870
Peace River,2007,Total Motorized Vehicles,8080
Peace River,2008,Total Motorized Vehicles,8358
Peace River,2009,Total Motorized Vehicles,8422
Peace River,2010,Total Motorized Vehicles,8422
Peace River,2011,Total Motorized Vehicles,8915
Peace River,2012,Total Motorized Vehicles,9256
Peace River,2013,Total Motorized Vehicles,9591
Peace River,2014,Total Motorized Vehicles,9921
Peace River,2015,Total Motorized Vehicles,9879
Peace River,2016,Total Motorized Vehicles,9521
Peace River,2017,Total Motorized Vehicles,9390
Peace River,2018,Total Motorized Vehicles,9593
Peace River,2019,Total Motorized Vehicles,9184
Peace River,2020,Total Motorized Vehicles,9239
West Cove,2015,Total Motorized Vehicles,71
West Cove,2016,Total Motorized Vehicles,95
West Cove,2017,Total Motorized Vehicles,97
West Cove,2018,Total Motorized Vehicles,98
West Cove,2019,Total Motorized Vehicles,104
West Cove,2020,Total Motorized Vehicles,119
Yellowstone,2016,Total Motorized Vehicles,3
Yellowstone,2017,Total Motorized Vehicles,3
Yellowstone,2018,Total Motorized Vehicles,3
Yellowstone,2019,Total Motorized Vehicles,3
Yellowstone,2020,Total Motorized Vehicles,4
Hay Lake 209,2005,Total Motorized Vehicles,298
Hay Lake 209,2006,Total Motorized Vehicles,277
Hay Lake 209,2007,Total Motorized Vehicles,335
Hay Lake 209,2008,Total Motorized Vehicles,306
Hay Lake 209,2009,Total Motorized Vehicles,293
Hay Lake 209,2010,Total Motorized Vehicles,293
Hay Lake 209,2011,Total Motorized Vehicles,288
Hay Lake 209,2012,Total Motorized Vehicles,310
Hay Lake 209,2013,Total Motorized Vehicles,300
Hay Lake 209,2014,Total Motorized Vehicles,306
Hay Lake 209,2015,Total Motorized Vehicles,310
Hay Lake 209,2016,Total Motorized Vehicles,305
Hay Lake 209,2017,Total Motorized Vehicles,327
Hay Lake 209,2018,Total Motorized Vehicles,313
Hay Lake 209,2019,Total Motorized Vehicles,288
Hay Lake 209,2020,Total Motorized Vehicles,313
Warburg,2005,Total Motorized Vehicles,1672
Warburg,2006,Total Motorized Vehicles,1763
Warburg,2007,Total Motorized Vehicles,1866
Warburg,2008,Total Motorized Vehicles,1908
Warburg,2009,Total Motorized Vehicles,1919
Warburg,2010,Total Motorized Vehicles,1919
Warburg,2011,Total Motorized Vehicles,1996
Warburg,2012,Total Motorized Vehicles,2059
Warburg,2013,Total Motorized Vehicles,2021
Warburg,2014,Total Motorized Vehicles,2071
Warburg,2015,Total Motorized Vehicles,2044
Warburg,2016,Total Motorized Vehicles,2023
Warburg,2017,Total Motorized Vehicles,1978
Warburg,2018,Total Motorized Vehicles,1979
Warburg,2019,Total Motorized Vehicles,1934
Warburg,2020,Total Motorized Vehicles,1934
Breton,2005,Total Motorized Vehicles,1533
Breton,2006,Total Motorized Vehicles,1612
Breton,2007,Total Motorized Vehicles,1691
Breton,2008,Total Motorized Vehicles,1739
Breton,2009,Total Motorized Vehicles,1813
Breton,2010,Total Motorized Vehicles,1813
Breton,2011,Total Motorized Vehicles,1841
Breton,2012,Total Motorized Vehicles,1872
Breton,2013,Total Motorized Vehicles,1903
Breton,2014,Total Motorized Vehicles,2010
Breton,2015,Total Motorized Vehicles,1982
Breton,2016,Total Motorized Vehicles,1866
Breton,2017,Total Motorized Vehicles,1865
Breton,2018,Total Motorized Vehicles,1895
Breton,2019,Total Motorized Vehicles,1848
Breton,2020,Total Motorized Vehicles,1881
Drayton Valley,2005,Total Motorized Vehicles,11685
Drayton Valley,2006,Total Motorized Vehicles,12496
Drayton Valley,2007,Total Motorized Vehicles,13105
Drayton Valley,2008,Total Motorized Vehicles,13419
Drayton Valley,2009,Total Motorized Vehicles,13683
Drayton Valley,2010,Total Motorized Vehicles,13683
Drayton Valley,2011,Total Motorized Vehicles,14445
Drayton Valley,2012,Total Motorized Vehicles,15082
Drayton Valley,2013,Total Motorized Vehicles,15505
Drayton Valley,2014,Total Motorized Vehicles,15918
Drayton Valley,2015,Total Motorized Vehicles,15317
Drayton Valley,2016,Total Motorized Vehicles,14579
Drayton Valley,2017,Total Motorized Vehicles,14619
Drayton Valley,2018,Total Motorized Vehicles,14724
Drayton Valley,2019,Total Motorized Vehicles,14292
Drayton Valley,2020,Total Motorized Vehicles,14185
Brazeau County,2005,Total Motorized Vehicles,1525
Brazeau County,2006,Total Motorized Vehicles,1612
Brazeau County,2007,Total Motorized Vehicles,1729
Brazeau County,2008,Total Motorized Vehicles,1739
Brazeau County,2009,Total Motorized Vehicles,1804
Brazeau County,2010,Total Motorized Vehicles,1804
Brazeau County,2011,Total Motorized Vehicles,1872
Brazeau County,2012,Total Motorized Vehicles,1984
Brazeau County,2013,Total Motorized Vehicles,2029
Brazeau County,2014,Total Motorized Vehicles,2112
Brazeau County,2015,Total Motorized Vehicles,2050
Brazeau County,2016,Total Motorized Vehicles,1970
Brazeau County,2017,Total Motorized Vehicles,1951
Brazeau County,2018,Total Motorized Vehicles,1939
Brazeau County,2019,Total Motorized Vehicles,1898
Brazeau County,2020,Total Motorized Vehicles,1895
Parkland County,2005,Total Motorized Vehicles,7318
Parkland County,2006,Total Motorized Vehicles,8587
Parkland County,2007,Total Motorized Vehicles,9382
Parkland County,2008,Total Motorized Vehicles,9740
Parkland County,2009,Total Motorized Vehicles,10011
Parkland County,2010,Total Motorized Vehicles,10011
Parkland County,2011,Total Motorized Vehicles,10512
Parkland County,2012,Total Motorized Vehicles,10660
Parkland County,2013,Total Motorized Vehicles,11941
Parkland County,2014,Total Motorized Vehicles,12822
Parkland County,2015,Total Motorized Vehicles,12908
Parkland County,2016,Total Motorized Vehicles,19894
Parkland County,2017,Total Motorized Vehicles,22034
Parkland County,2018,Total Motorized Vehicles,23687
Parkland County,2019,Total Motorized Vehicles,24214
Parkland County,2020,Total Motorized Vehicles,24428
Seba Beach,2005,Total Motorized Vehicles,766
Seba Beach,2006,Total Motorized Vehicles,751
Seba Beach,2007,Total Motorized Vehicles,808
Seba Beach,2008,Total Motorized Vehicles,825
Seba Beach,2009,Total Motorized Vehicles,812
Seba Beach,2010,Total Motorized Vehicles,812
Seba Beach,2011,Total Motorized Vehicles,825
Seba Beach,2012,Total Motorized Vehicles,786
Seba Beach,2013,Total Motorized Vehicles,831
Seba Beach,2014,Total Motorized Vehicles,832
Seba Beach,2015,Total Motorized Vehicles,880
Seba Beach,2016,Total Motorized Vehicles,889
Seba Beach,2017,Total Motorized Vehicles,870
Seba Beach,2018,Total Motorized Vehicles,913
Seba Beach,2019,Total Motorized Vehicles,903
Seba Beach,2020,Total Motorized Vehicles,886
Mannville,2005,Total Motorized Vehicles,1614
Mannville,2006,Total Motorized Vehicles,1630
Mannville,2007,Total Motorized Vehicles,1731
Mannville,2008,Total Motorized Vehicles,1800
Mannville,2009,Total Motorized Vehicles,1866
Mannville,2010,Total Motorized Vehicles,1866
Mannville,2011,Total Motorized Vehicles,1856
Mannville,2012,Total Motorized Vehicles,1833
Mannville,2013,Total Motorized Vehicles,1918
Mannville,2014,Total Motorized Vehicles,2061
Mannville,2015,Total Motorized Vehicles,2035
Mannville,2016,Total Motorized Vehicles,1999
Mannville,2017,Total Motorized Vehicles,1885
Mannville,2018,Total Motorized Vehicles,1903
Mannville,2019,Total Motorized Vehicles,1842
Mannville,2020,Total Motorized Vehicles,1874
Lloydminster (Part),2005,Total Motorized Vehicles,13053
Lloydminster (Part),2006,Total Motorized Vehicles,14061
Lloydminster (Part),2007,Total Motorized Vehicles,14943
Lloydminster (Part),2008,Total Motorized Vehicles,15256
Lloydminster (Part),2009,Total Motorized Vehicles,16426
Lloydminster (Part),2010,Total Motorized Vehicles,16426
Lloydminster (Part),2011,Total Motorized Vehicles,17339
Lloydminster (Part),2012,Total Motorized Vehicles,18256
Lloydminster (Part),2013,Total Motorized Vehicles,19526
Lloydminster (Part),2014,Total Motorized Vehicles,19871
