CSD,Period,Total_Dwelling_Count
Cold Lake,2009,5313.0
Cold Lake,2010,5313.0
Cold Lake,2011,6070.0
Cold Lake,2012,5872.0
Cold Lake,2013,6171.0
Cold Lake,2014,6704.0
Cold Lake,2015,6801.0
Cold Lake,2016,6909.0
Cold Lake,2017,7288.0
Cold Lake,2018,7116.0
Cold Lake,2019,7110.0
Cold Lake,2020,6775.0
Cold Lake,2021,7015.0
Cold Lake,2022,7015.0
Cold Lake,2023,7058.0
Bonnyville No. 87,2023,6026.0
Bonnyville No. 87,1994,3074.0
Bonnyville No. 87,1995,3074.0
Bonnyville No. 87,1996,3300.0
Bonnyville No. 87,1997,3750.0
Bonnyville No. 87,1998,2380.0
Bonnyville No. 87,1999,2410.0
Bonnyville No. 87,2000,2450.0
Bonnyville No. 87,2001,3434.0
Bonnyville No. 87,2002,3573.0
Bonnyville No. 87,2003,3712.0
Bonnyville No. 87,2004,3941.0
Bonnyville No. 87,2005,4108.0
Bonnyville No. 87,2006,4487.0
Bonnyville No. 87,2007,4676.0
Bonnyville No. 87,2008,4799.0
Bonnyville No. 87,2009,4937.0
Bonnyville No. 87,2010,5084.0
Bonnyville No. 87,2011,5260.0
Bonnyville No. 87,2012,5215.0
Bonnyville No. 87,2013,5277.0
Bonnyville No. 87,2014,5488.0
Bonnyville No. 87,2015,5678.0
Bonnyville No. 87,2016,5678.0
Bonnyville No. 87,2017,5678.0
Bonnyville No. 87,2018,5740.0
Bonnyville No. 87,2019,5929.0
Bonnyville No. 87,2020,5935.0
Bonnyville No. 87,2021,5962.0
Bonnyville No. 87,2022,5989.0
Bonnyville,1994,1828.0
Bonnyville,1995,1828.0
Bonnyville,1996,2061.0
Bonnyville,1997,1992.0
Bonnyville,1998,2058.0
Bonnyville,1999,2185.0
Bonnyville,2000,2192.0
Bonnyville,2001,2205.0
Bonnyville,2002,2269.0
Bonnyville,2003,2420.0
Bonnyville,2004,2628.0
Bonnyville,2005,2628.0
Bonnyville,2006,2711.0
Bonnyville,2007,2711.0
Bonnyville,2008,2711.0
Bonnyville,2009,2794.0
Bonnyville,2010,2856.0
Bonnyville,2011,2778.0
Bonnyville,2012,2130.0
Bonnyville,2013,2149.0
Bonnyville,2014,2175.0
Bonnyville,2015,2289.0
Bonnyville,2016,2293.0
Bonnyville,2017,2293.0
Bonnyville,2018,2294.0
Bonnyville,2019,2281.0
Bonnyville,2020,2322.0
Bonnyville,2021,2341.0
Bonnyville,2022,2341.0
Bonnyville,2023,2341.0
Glendon,2023,256.0
Glendon,1994,186.0
Glendon,1995,186.0
Glendon,1996,190.0
Glendon,1997,190.0
Glendon,1998,190.0
Glendon,1999,190.0
Glendon,2000,190.0
Glendon,2001,190.0
Glendon,2002,193.0
Glendon,2003,195.0
Glendon,2004,188.0
Glendon,2005,190.0
Glendon,2006,190.0
Glendon,2007,196.0
Glendon,2008,200.0
Glendon,2009,202.0
Glendon,2010,206.0
Glendon,2011,222.0
Glendon,2012,224.0
Glendon,2013,224.0
Glendon,2014,225.0
Glendon,2015,225.0
Glendon,2016,226.0
Glendon,2017,223.0
Glendon,2018,223.0
Glendon,2019,223.0
Glendon,2020,223.0
Glendon,2021,223.0
Glendon,2022,256.0
St. Paul County No. 19,1994,2083.0
St. Paul County No. 19,1995,2083.0
St. Paul County No. 19,1996,3009.0
St. Paul County No. 19,1997,3059.0
St. Paul County No. 19,1998,3096.0
St. Paul County No. 19,1999,3093.0
St. Paul County No. 19,2000,3204.0
St. Paul County No. 19,2001,3251.0
St. Paul County No. 19,2002,3251.0
St. Paul County No. 19,2003,3266.0
St. Paul County No. 19,2004,3266.0
St. Paul County No. 19,2005,3365.0
St. Paul County No. 19,2006,3378.0
St. Paul County No. 19,2007,3421.0
St. Paul County No. 19,2008,3485.0
St. Paul County No. 19,2009,3552.0
St. Paul County No. 19,2010,3614.0
St. Paul County No. 19,2011,3706.0
St. Paul County No. 19,2012,3751.0
St. Paul County No. 19,2013,3830.0
St. Paul County No. 19,2014,3835.0
St. Paul County No. 19,2015,3882.0
St. Paul County No. 19,2016,3944.0
St. Paul County No. 19,2017,3944.0
St. Paul County No. 19,2018,3944.0
St. Paul County No. 19,2019,3979.0
St. Paul County No. 19,2020,4000.0
St. Paul County No. 19,2021,4002.0
St. Paul County No. 19,2022,4002.0
St. Paul County No. 19,2023,4571.0
Elk Point,2023,685.0
Elk Point,1994,529.0
Elk Point,1995,529.0
Elk Point,1996,559.0
Elk Point,1997,483.0
Elk Point,1998,487.0
Elk Point,1999,511.0
Elk Point,2000,512.0
Elk Point,2001,513.0
Elk Point,2002,514.0
Elk Point,2003,516.0
Elk Point,2004,518.0
Elk Point,2005,520.0
Elk Point,2006,525.0
Elk Point,2007,535.0
Elk Point,2008,545.0
Elk Point,2009,550.0
Elk Point,2010,558.0
Elk Point,2011,560.0
Elk Point,2012,646.0
Elk Point,2013,660.0
Elk Point,2014,684.0
Elk Point,2015,685.0
Elk Point,2016,685.0
Elk Point,2017,685.0
Elk Point,2018,685.0
Elk Point,2019,685.0
Elk Point,2020,685.0
Elk Point,2021,685.0
Elk Point,2022,685.0
St. Paul,1994,1926.0
St. Paul,1995,1926.0
St. Paul,1996,1994.0
St. Paul,1997,1875.0
St. Paul,1998,1994.0
St. Paul,1999,1902.0
St. Paul,2000,1924.0
St. Paul,2001,1936.0
St. Paul,2002,1990.0
St. Paul,2003,2019.0
St. Paul,2004,2032.0
St. Paul,2005,2054.0
St. Paul,2006,2096.0
St. Paul,2007,2110.0
St. Paul,2008,2132.0
St. Paul,2009,2150.0
St. Paul,2010,2200.0
St. Paul,2011,2235.0
St. Paul,2012,2247.0
St. Paul,2013,2262.0
St. Paul,2014,2309.0
St. Paul,2015,2317.0
St. Paul,2016,2345.0
St. Paul,2017,2346.0
St. Paul,2018,2348.0
St. Paul,2019,2348.0
St. Paul,2020,0.0
St. Paul,2021,2071.0
St. Paul,2022,2071.0
St. Paul,2023,1978.0
Smoky Lake County,2023,2086.0
Smoky Lake County,1994,980.0
Smoky Lake County,1995,980.0
Smoky Lake County,1996,1014.0
Smoky Lake County,1997,998.0
Smoky Lake County,1998,998.0
Smoky Lake County,1999,1001.0
Smoky Lake County,2000,1052.0
Smoky Lake County,2001,1001.0
Smoky Lake County,2002,1600.0
Smoky Lake County,2003,1600.0
Smoky Lake County,2004,1620.0
Smoky Lake County,2005,1650.0
Smoky Lake County,2006,1665.0
Smoky Lake County,2007,1699.0
Smoky Lake County,2008,1719.0
Smoky Lake County,2009,1781.0
Smoky Lake County,2010,1792.0
Smoky Lake County,2011,1817.0
Smoky Lake County,2012,1861.0
Smoky Lake County,2013,1865.0
Smoky Lake County,2014,1944.0
Smoky Lake County,2015,1944.0
Smoky Lake County,2016,1945.0
Smoky Lake County,2017,1974.0
Smoky Lake County,2018,1974.0
Smoky Lake County,2019,1974.0
Smoky Lake County,2020,1992.0
Smoky Lake County,2021,2021.0
Smoky Lake County,2022,2086.0
Ma-Me-O Beach,1994,40.0
Ma-Me-O Beach,1995,40.0
Ma-Me-O Beach,1996,43.0
Ma-Me-O Beach,1997,43.0
Ma-Me-O Beach,1998,43.0
Ma-Me-O Beach,1999,43.0
Ma-Me-O Beach,2000,43.0
Ma-Me-O Beach,2001,269.0
Ma-Me-O Beach,2002,267.0
Ma-Me-O Beach,2003,270.0
Ma-Me-O Beach,2004,272.0
Ma-Me-O Beach,2005,272.0
Ma-Me-O Beach,2006,273.0
Ma-Me-O Beach,2007,273.0
Ma-Me-O Beach,2008,273.0
Ma-Me-O Beach,2009,56.0
Ma-Me-O Beach,2010,56.0
Ma-Me-O Beach,2011,50.0
Ma-Me-O Beach,2012,49.0
Ma-Me-O Beach,2013,49.0
Ma-Me-O Beach,2014,49.0
Ma-Me-O Beach,2015,49.0
Ma-Me-O Beach,2016,49.0
Ma-Me-O Beach,2017,49.0
Ma-Me-O Beach,2018,49.0
Ma-Me-O Beach,2019,49.0
Ma-Me-O Beach,2020,49.0
Ma-Me-O Beach,2021,49.0
Ma-Me-O Beach,2022,49.0
Ma-Me-O Beach,2023,49.0
Bon Accord,2023,586.0
Bon Accord,1994,439.0
Bon Accord,1995,439.0
Bon Accord,1996,474.0
Bon Accord,1997,479.0
Bon Accord,1998,479.0
Bon Accord,1999,480.0
Bon Accord,2000,486.0
Bon Accord,2001,493.0
Bon Accord,2002,494.0
Bon Accord,2003,502.0
Bon Accord,2004,502.0
Bon Accord,2005,512.0
Bon Accord,2006,526.0
Bon Accord,2007,559.0
Bon Accord,2008,563.0
Bon Accord,2009,565.0
Bon Accord,2010,591.0
Bon Accord,2011,591.0
Bon Accord,2012,591.0
Bon Accord,2013,569.0
Bon Accord,2014,594.0
Bon Accord,2015,580.0
Bon Accord,2016,583.0
Bon Accord,2017,583.0
Bon Accord,2018,585.0
Bon Accord,2019,585.0
Bon Accord,2020,585.0
Bon Accord,2021,586.0
Bon Accord,2022,586.0
Peace No. 135,1994,486.0
Peace No. 135,1995,486.0
Peace No. 135,1996,486.0
Peace No. 135,1997,500.0
Peace No. 135,1998,505.0
Peace No. 135,1999,513.0
Peace No. 135,2000,510.0
Peace No. 135,2001,513.0
Peace No. 135,2002,517.0
Peace No. 135,2003,518.0
Peace No. 135,2004,524.0
Peace No. 135,2005,530.0
Peace No. 135,2006,547.0
Peace No. 135,2007,555.0
Peace No. 135,2008,565.0
Peace No. 135,2009,571.0
Peace No. 135,2010,574.0
Peace No. 135,2011,589.0
Peace No. 135,2012,594.0
Peace No. 135,2013,611.0
Peace No. 135,2014,617.0
Peace No. 135,2015,626.0
Peace No. 135,2016,632.0
Peace No. 135,2017,638.0
Peace No. 135,2018,643.0
Peace No. 135,2019,648.0
Peace No. 135,2020,650.0
Peace No. 135,2021,658.0
Peace No. 135,2022,658.0
Peace No. 135,2023,658.0
Berwyn,2023,270.0
Berwyn,1994,247.0
Berwyn,1995,247.0
Berwyn,1996,240.0
Berwyn,1997,243.0
Berwyn,1998,244.0
Berwyn,1999,244.0
Berwyn,2000,244.0
Berwyn,2001,235.0
Berwyn,2002,235.0
Berwyn,2003,235.0
Berwyn,2004,235.0
Berwyn,2005,237.0
Berwyn,2006,237.0
Berwyn,2007,237.0
Berwyn,2008,244.0
Berwyn,2009,246.0
Berwyn,2010,246.0
Berwyn,2011,259.0
Berwyn,2012,259.0
Berwyn,2013,260.0
Berwyn,2014,264.0
Berwyn,2015,269.0
Berwyn,2016,270.0
Berwyn,2017,270.0
Berwyn,2018,270.0
Berwyn,2019,270.0
Berwyn,2020,270.0
Berwyn,2021,270.0
Berwyn,2022,270.0
Grimshaw,1994,952.0
Grimshaw,1995,952.0
Grimshaw,1996,967.0
Grimshaw,1997,996.0
Grimshaw,1998,999.0
Grimshaw,1999,1004.0
Grimshaw,2000,1010.0
Grimshaw,2001,1010.0
Grimshaw,2002,1055.0
Grimshaw,2003,1055.0
Grimshaw,2004,1057.0
Grimshaw,2005,1020.0
Grimshaw,2006,1036.0
Grimshaw,2007,1071.0
Grimshaw,2008,1065.0
Grimshaw,2009,1086.0
Grimshaw,2010,1097.0
Grimshaw,2011,1097.0
Grimshaw,2012,1102.0
Grimshaw,2013,1177.0
Grimshaw,2014,1183.0
Grimshaw,2015,1188.0
Grimshaw,2016,1188.0
Grimshaw,2017,1213.0
Grimshaw,2018,1210.0
Grimshaw,2019,1210.0
Grimshaw,2020,1210.0
Grimshaw,2021,1211.0
Grimshaw,2022,1211.0
Grimshaw,2023,1207.0
Improvement District No. 25 Willmore Wilderness,2023,0.0
Improvement District No. 25 Willmore Wilderness,2014,0.0
Improvement District No. 25 Willmore Wilderness,2015,0.0
Improvement District No. 25 Willmore Wilderness,2016,0.0
Improvement District No. 25 Willmore Wilderness,2017,0.0
Improvement District No. 25 Willmore Wilderness,2018,0.0
Improvement District No. 25 Willmore Wilderness,2019,0.0
Improvement District No. 25 Willmore Wilderness,2020,0.0
Improvement District No. 25 Willmore Wilderness,2021,0.0
Improvement District No. 25 Willmore Wilderness,2022,0.0
Crowsnest Pass,1994,2613.0
Crowsnest Pass,1995,2613.0
Crowsnest Pass,1996,2802.0
Crowsnest Pass,1997,2821.0
Crowsnest Pass,1998,2844.0
Crowsnest Pass,1999,2871.0
Crowsnest Pass,2000,2955.0
Crowsnest Pass,2001,2979.0
Crowsnest Pass,2002,2979.0
Crowsnest Pass,2003,3111.0
Crowsnest Pass,2004,3135.0
Crowsnest Pass,2005,3129.0
Crowsnest Pass,2006,3126.0
Crowsnest Pass,2007,3282.0
Crowsnest Pass,2008,3315.0
Crowsnest Pass,2009,3240.0
Crowsnest Pass,2010,3270.0
Crowsnest Pass,2011,3279.0
Crowsnest Pass,2012,3299.0
Crowsnest Pass,2013,3304.0
Crowsnest Pass,2014,3299.0
Crowsnest Pass,2015,3322.0
Crowsnest Pass,2016,0.0
Crowsnest Pass,2017,0.0
Crowsnest Pass,2018,3883.0
Crowsnest Pass,2019,3367.0
Crowsnest Pass,2020,3367.0
Crowsnest Pass,2021,3475.0
Crowsnest Pass,2022,3525.0
Crowsnest Pass,2023,4011.0
Bighorn No. 8,2023,979.0
Bighorn No. 8,1994,581.0
Bighorn No. 8,1995,581.0
Bighorn No. 8,1996,634.0
Bighorn No. 8,1997,676.0
Bighorn No. 8,1998,676.0
Bighorn No. 8,1999,680.0
Bighorn No. 8,2000,688.0
Bighorn No. 8,2001,693.0
Bighorn No. 8,2002,699.0
Bighorn No. 8,2003,709.0
Bighorn No. 8,2004,714.0
Bighorn No. 8,2005,736.0
Bighorn No. 8,2006,748.0
Bighorn No. 8,2007,773.0
Bighorn No. 8,2008,866.0
Bighorn No. 8,2009,866.0
Bighorn No. 8,2010,773.0
Bighorn No. 8,2011,769.0
Bighorn No. 8,2012,782.0
Bighorn No. 8,2013,782.0
Bighorn No. 8,2014,797.0
Bighorn No. 8,2015,797.0
Bighorn No. 8,2016,820.0
Bighorn No. 8,2017,820.0
Bighorn No. 8,2018,820.0
Bighorn No. 8,2019,820.0
Bighorn No. 8,2020,820.0
Bighorn No. 8,2021,820.0
Bighorn No. 8,2022,979.0
Improvement District No.  9 Banff,1994,367.0
Improvement District No.  9 Banff,1995,367.0
Improvement District No.  9 Banff,1996,251.0
Improvement District No.  9 Banff,1997,251.0
Improvement District No.  9 Banff,1998,251.0
Improvement District No.  9 Banff,1999,251.0
Improvement District No.  9 Banff,2000,251.0
Improvement District No.  9 Banff,2001,251.0
Improvement District No.  9 Banff,2004,251.0
Improvement District No.  9 Banff,2005,251.0
Improvement District No.  9 Banff,2006,251.0
Improvement District No.  9 Banff,2007,251.0
Improvement District No.  9 Banff,2008,251.0
Improvement District No.  9 Banff,2009,209.0
Improvement District No.  9 Banff,2010,209.0
Improvement District No.  9 Banff,2011,209.0
Improvement District No.  9 Banff,2012,209.0
Improvement District No.  9 Banff,2013,209.0
Improvement District No.  9 Banff,2014,209.0
Improvement District No.  9 Banff,2015,209.0
Improvement District No.  9 Banff,2016,209.0
Improvement District No.  9 Banff,2017,209.0
Improvement District No.  9 Banff,2018,209.0
Improvement District No.  9 Banff,2019,295.0
Improvement District No.  9 Banff,2020,295.0
Improvement District No.  9 Banff,2021,123.0
Improvement District No.  9 Banff,2022,295.0
Morinville,1994,1906.0
Morinville,1995,1906.0
Morinville,1996,1827.0
Morinville,1997,1863.0
Morinville,1998,1887.0
Morinville,1999,1803.0
Morinville,2000,2078.0
Morinville,2001,2111.0
Morinville,2002,2162.0
Morinville,2003,2162.0
Morinville,2004,2284.0
Morinville,2005,2301.0
Morinville,2006,2500.0
Morinville,2007,2620.0
Morinville,2008,2819.0
Morinville,2009,2881.0
Morinville,2010,3027.0
Morinville,2011,3131.0
Morinville,2012,3293.0
Morinville,2013,3372.0
Morinville,2014,3441.0
Morinville,2015,3515.0
Morinville,2016,3745.0
Morinville,2017,3801.0
Morinville,2018,3880.0
Morinville,2019,3954.0
Morinville,2020,3954.0
Morinville,2021,3954.0
Morinville,2022,3954.0
Morinville,2023,3954.0
Legal,2023,490.0
Legal,1994,327.0
Legal,1995,327.0
Legal,1996,331.0
Legal,1997,355.0
Legal,1998,357.0
Legal,1999,365.0
Legal,2000,368.0
Legal,2001,372.0
Legal,2002,380.0
Legal,2003,389.0
Legal,2004,390.0
Legal,2005,400.0
Legal,2006,417.0
Legal,2007,434.0
Legal,2008,435.0
Legal,2009,449.0
Legal,2010,454.0
Legal,2011,464.0
Legal,2012,476.0
Legal,2013,478.0
Legal,2014,478.0
Legal,2015,483.0
Legal,2016,487.0
Legal,2017,487.0
Legal,2018,490.0
Legal,2019,487.0
Legal,2020,491.0
Legal,2021,491.0
Legal,2022,490.0
Jasper,2001,1857.0
Jasper,2002,1820.0
Jasper,2003,1820.0
Jasper,2016,1897.0
Jasper,2019,2043.0
Jasper,2020,2043.0
Jasper,2021,2049.0
Jasper,2022,2049.0
Jasper,2023,2067.0
Banff,2023,4257.0
Banff,1994,3091.0
Banff,1995,3091.0
Banff,1996,3140.0
Banff,1997,3413.0
Banff,1998,3425.0
Banff,1999,3425.0
Banff,2000,3220.0
Banff,2001,3220.0
Banff,2002,3323.0
Banff,2003,3465.0
Banff,2004,3493.0
Banff,2005,3756.0
Banff,2006,3791.0
Banff,2007,3627.0
Banff,2008,3633.0
Banff,2009,3639.0
Banff,2010,3642.0
Banff,2011,3646.0
Banff,2012,3651.0
Banff,2013,3651.0
Banff,2014,3346.0
Banff,2015,3346.0
Banff,2016,3346.0
Banff,2017,4091.0
Banff,2018,4267.0
Banff,2019,4101.0
Banff,2020,4101.0
Banff,2021,4177.0
Banff,2022,4223.0
Improvement District No. 12 Jasper Park,1994,1752.0
Improvement District No. 12 Jasper Park,1995,1752.0
Improvement District No. 12 Jasper Park,1996,20.0
Improvement District No. 12 Jasper Park,1997,20.0
Improvement District No. 12 Jasper Park,1998,20.0
Improvement District No. 12 Jasper Park,1999,20.0
Improvement District No. 12 Jasper Park,2000,20.0
Improvement District No. 12 Jasper Park,2001,20.0
Improvement District No. 12 Jasper Park,2002,20.0
Improvement District No. 12 Jasper Park,2003,20.0
Improvement District No. 12 Jasper Park,2004,20.0
Improvement District No. 12 Jasper Park,2005,20.0
Improvement District No. 12 Jasper Park,2006,20.0
Improvement District No. 12 Jasper Park,2007,20.0
Improvement District No. 12 Jasper Park,2008,20.0
Improvement District No. 12 Jasper Park,2009,34.0
Improvement District No. 12 Jasper Park,2010,34.0
Improvement District No. 12 Jasper Park,2011,34.0
Improvement District No. 12 Jasper Park,2012,34.0
Improvement District No. 12 Jasper Park,2013,34.0
Improvement District No. 12 Jasper Park,2014,34.0
Improvement District No. 12 Jasper Park,2015,34.0
Improvement District No. 12 Jasper Park,2016,34.0
Improvement District No. 12 Jasper Park,2017,34.0
Improvement District No. 12 Jasper Park,2018,34.0
Improvement District No. 12 Jasper Park,2019,34.0
Improvement District No. 12 Jasper Park,2020,34.0
Improvement District No. 12 Jasper Park,2021,34.0
Improvement District No. 12 Jasper Park,2022,34.0
Improvement District No. 12 Jasper Park,2023,34.0
Ranchland No. 66,2023,50.0
Ranchland No. 66,1995,52.0
Ranchland No. 66,1996,52.0
Ranchland No. 66,1997,59.0
Ranchland No. 66,1998,54.0
Ranchland No. 66,1999,57.0
Ranchland No. 66,2000,59.0
Ranchland No. 66,2001,58.0
Ranchland No. 66,2002,58.0
Ranchland No. 66,2003,59.0
Ranchland No. 66,2004,59.0
Ranchland No. 66,2005,59.0
Ranchland No. 66,2006,60.0
Ranchland No. 66,2007,60.0
Ranchland No. 66,2008,60.0
Ranchland No. 66,2009,61.0
Ranchland No. 66,2010,61.0
Ranchland No. 66,2011,62.0
Ranchland No. 66,2012,61.0
Ranchland No. 66,2013,47.0
Ranchland No. 66,2014,47.0
Ranchland No. 66,2015,47.0
Ranchland No. 66,2016,47.0
Ranchland No. 66,2017,47.0
Ranchland No. 66,2018,49.0
Ranchland No. 66,2019,49.0
Ranchland No. 66,2020,49.0
Ranchland No. 66,2021,50.0
Ranchland No. 66,2022,50.0
Wood Buffalo,1995,11528.0
Wood Buffalo,1996,11269.0
Wood Buffalo,1997,11590.0
Wood Buffalo,1998,13688.0
Wood Buffalo,1999,14079.0
Wood Buffalo,2000,14475.0
Wood Buffalo,2001,16244.0
Wood Buffalo,2002,17899.0
Wood Buffalo,2003,18026.0
Wood Buffalo,2004,19782.0
Wood Buffalo,2005,21447.0
Wood Buffalo,2006,20070.0
Wood Buffalo,2007,21147.0
Wood Buffalo,2008,24611.0
Wood Buffalo,2009,25708.0
Wood Buffalo,2010,27151.0
Wood Buffalo,2011,28203.0
Wood Buffalo,2012,28833.0
Wood Buffalo,2013,30353.0
Wood Buffalo,2014,30097.0
Wood Buffalo,2015,30208.0
Wood Buffalo,2016,30163.0
Wood Buffalo,2017,28907.0
Wood Buffalo,2018,29642.0
Wood Buffalo,2019,29948.0
Wood Buffalo,2020,29969.0
Wood Buffalo,2021,30226.0
Wood Buffalo,2022,30214.0
Wood Buffalo,2023,30170.0
Improvement District No. 24 Wood Buffalo,2023,48.0
Improvement District No. 24 Wood Buffalo,1994,50.0
Improvement District No. 24 Wood Buffalo,1995,50.0
Improvement District No. 24 Wood Buffalo,1996,66.0
Improvement District No. 24 Wood Buffalo,1997,66.0
Improvement District No. 24 Wood Buffalo,1998,66.0
Improvement District No. 24 Wood Buffalo,1999,66.0
Improvement District No. 24 Wood Buffalo,2000,66.0
Improvement District No. 24 Wood Buffalo,2001,66.0
Improvement District No. 24 Wood Buffalo,2002,66.0
Improvement District No. 24 Wood Buffalo,2003,66.0
Improvement District No. 24 Wood Buffalo,2004,66.0
Improvement District No. 24 Wood Buffalo,2005,66.0
Improvement District No. 24 Wood Buffalo,2006,66.0
Improvement District No. 24 Wood Buffalo,2007,66.0
Improvement District No. 24 Wood Buffalo,2008,66.0
Improvement District No. 24 Wood Buffalo,2009,48.0
Improvement District No. 24 Wood Buffalo,2010,48.0
Improvement District No. 24 Wood Buffalo,2011,48.0
Improvement District No. 24 Wood Buffalo,2012,48.0
Improvement District No. 24 Wood Buffalo,2013,48.0
Improvement District No. 24 Wood Buffalo,2014,48.0
Improvement District No. 24 Wood Buffalo,2015,48.0
Improvement District No. 24 Wood Buffalo,2016,48.0
Improvement District No. 24 Wood Buffalo,2017,48.0
Improvement District No. 24 Wood Buffalo,2018,48.0
Improvement District No. 24 Wood Buffalo,2019,48.0
Improvement District No. 24 Wood Buffalo,2020,48.0
Improvement District No. 24 Wood Buffalo,2021,48.0
Improvement District No. 24 Wood Buffalo,2022,48.0
Marwayne,1994,198.0
Marwayne,1995,198.0
Marwayne,1996,197.0
Marwayne,1997,203.0
Marwayne,1998,204.0
Marwayne,1999,204.0
Marwayne,2000,206.0
Marwayne,2001,216.0
Marwayne,2002,216.0
Marwayne,2003,216.0
Marwayne,2004,216.0
Marwayne,2005,225.0
Marwayne,2006,225.0
Marwayne,2007,229.0
Marwayne,2008,231.0
Marwayne,2009,233.0
Marwayne,2010,234.0
Marwayne,2011,234.0
Marwayne,2012,237.0
Marwayne,2013,248.0
Marwayne,2014,248.0
Marwayne,2015,248.0
Marwayne,2016,255.0
Marwayne,2017,255.0
Marwayne,2018,256.0
Marwayne,2019,256.0
Marwayne,2020,256.0
Marwayne,2021,256.0
Marwayne,2022,256.0
Marwayne,2023,256.0
Lamont,2023,714.0
Lamont,1994,554.0
Lamont,1995,554.0
Lamont,1996,609.0
Lamont,1997,595.0
Lamont,1998,593.0
Lamont,1999,594.0
Lamont,2000,609.0
Lamont,2001,677.0
Lamont,2002,723.0
Lamont,2003,724.0
Lamont,2004,725.0
Lamont,2005,730.0
Lamont,2006,732.0
Lamont,2007,742.0
Lamont,2008,742.0
Lamont,2009,768.0
Lamont,2010,769.0
Lamont,2011,871.0
Lamont,2012,871.0
Lamont,2013,871.0
Lamont,2014,871.0
Lamont,2015,707.0
Lamont,2016,711.0
Lamont,2017,715.0
Lamont,2018,718.0
Lamont,2019,718.0
Lamont,2020,718.0
Lamont,2021,718.0
Lamont,2022,715.0
Bruderheim,1994,395.0
Bruderheim,1995,395.0
Bruderheim,1996,450.0
Bruderheim,1997,450.0
Bruderheim,1998,453.0
Bruderheim,1999,456.0
Bruderheim,2000,442.0
Bruderheim,2001,443.0
Bruderheim,2002,448.0
Bruderheim,2003,460.0
Bruderheim,2004,468.0
Bruderheim,2005,476.0
Bruderheim,2006,484.0
Bruderheim,2007,448.0
Bruderheim,2008,435.0
Bruderheim,2009,504.0
Bruderheim,2010,507.0
Bruderheim,2011,530.0
Bruderheim,2012,537.0
Bruderheim,2013,540.0
Bruderheim,2014,544.0
Bruderheim,2015,601.0
Bruderheim,2016,549.0
Bruderheim,2017,618.0
Bruderheim,2018,618.0
Bruderheim,2019,618.0
Bruderheim,2020,618.0
Bruderheim,2021,618.0
Bruderheim,2022,619.0
Bruderheim,2023,619.0
Improvement District No. 13 Elk Island,2023,10.0
Improvement District No. 13 Elk Island,1994,13.0
Improvement District No. 13 Elk Island,1995,13.0
Improvement District No. 13 Elk Island,1996,6.0
Improvement District No. 13 Elk Island,1997,6.0
Improvement District No. 13 Elk Island,1998,6.0
Improvement District No. 13 Elk Island,1999,6.0
Improvement District No. 13 Elk Island,2000,6.0
Improvement District No. 13 Elk Island,2004,6.0
Improvement District No. 13 Elk Island,2005,6.0
Improvement District No. 13 Elk Island,2006,6.0
Improvement District No. 13 Elk Island,2007,6.0
Improvement District No. 13 Elk Island,2008,6.0
Improvement District No. 13 Elk Island,2009,11.0
Improvement District No. 13 Elk Island,2010,11.0
Improvement District No. 13 Elk Island,2011,10.0
Improvement District No. 13 Elk Island,2012,10.0
Improvement District No. 13 Elk Island,2013,10.0
Improvement District No. 13 Elk Island,2014,10.0
Improvement District No. 13 Elk Island,2015,10.0
Improvement District No. 13 Elk Island,2016,10.0
Improvement District No. 13 Elk Island,2017,10.0
Improvement District No. 13 Elk Island,2018,10.0
Improvement District No. 13 Elk Island,2019,10.0
Improvement District No. 13 Elk Island,2020,10.0
Improvement District No. 13 Elk Island,2021,10.0
Improvement District No. 13 Elk Island,2022,10.0
Millet,1994,685.0
Millet,1995,685.0
Millet,1996,747.0
Millet,1997,749.0
Millet,1998,754.0
Millet,1999,757.0
Millet,2000,764.0
Millet,2001,771.0
Millet,2002,797.0
Millet,2003,823.0
Millet,2004,841.0
Millet,2005,848.0
Millet,2006,861.0
Millet,2007,861.0
Millet,2008,893.0
Millet,2009,893.0
Millet,2010,893.0
Millet,2011,893.0
Millet,2012,893.0
Millet,2013,893.0
Millet,2014,893.0
Millet,2015,894.0
Millet,2016,894.0
Millet,2017,894.0
Millet,2018,894.0
Millet,2019,894.0
Millet,2020,894.0
Millet,2021,894.0
Millet,2022,894.0
Millet,2023,895.0
Leduc County,2023,6592.0
Leduc County,1994,3784.0
Leduc County,1995,3784.0
Leduc County,1996,4662.0
Leduc County,1997,4693.0
Leduc County,1998,4717.0
Leduc County,1999,4769.0
Leduc County,2000,4826.0
Leduc County,2001,5021.0
Leduc County,2002,5090.0
Leduc County,2003,5300.0
Leduc County,2004,5235.0
Leduc County,2005,5302.0
Leduc County,2006,5405.0
Leduc County,2007,5552.0
Leduc County,2008,5648.0
Leduc County,2009,5715.0
Leduc County,2010,6018.0
Leduc County,2011,6111.0
Leduc County,2012,6189.0
Leduc County,2013,6277.0
Leduc County,2014,6358.0
Leduc County,2015,6480.0
Leduc County,2016,6537.0
Leduc County,2017,6537.0
Leduc County,2018,6610.0
Leduc County,2019,6180.0
Leduc County,2020,6207.0
Leduc County,2021,6344.0
Leduc County,2022,6420.0
Beaumont,1994,1646.0
Beaumont,1995,1646.0
Beaumont,1996,1789.0
Beaumont,1997,1837.0
Beaumont,1998,1920.0
Beaumont,1999,2024.0
Beaumont,2000,2106.0
