CSD,Period,Key,0-4 (Count of People),05-09 (Count of People),10-14 (Count of People),15-19 (Count of People),20-24 (Count of People),25-29 (Count of People),30-34 (Count of People),35-39 (Count of People),40-44 (Count of People),45-49 (Count of People),50-54 (Count of People),55-59 (Count of People),Life Expectancy (Years),Oil Wells (Count),Natural Gas Production (m^3),CH4 Equivalent (t),CO2 Equivalent (t),N2O Equivalent (t),Oats (Count),Canola (Count),Barley (Count),Durum Wheat (Count),Non-Durum Wheat (Count),Other Crops (Count),Cattle and Calves (Count),Pigs (Count),Dwelling Units (Count),"Apartment, less than 5 stories (Count)","Apartment, 5 or more stories (Count)","Apartment, duplex (Count)",Movable dwelling (Count),Other attached dwelling (Count),Row house (Count),Semi-detached house (Count),Single-detached house (Count),Residence/Housing Starts (Count),Vehicle Registration (Count),Fire Size (Hectares),Fires (Count),Adjusted_AQHI
Camrose,2001,Camrose2001,795,164,1084,1123,1069,807,914,1086,1087,1000,864,640,,,,,,,,,,,,,,,6368.0,1330.0,0.0,135.0,50.0,15.0,155.0,360.0,4080.0,92.0,,,,
Camrose,2002,Camrose2002,762,155,1091,1142,1107,822,886,1080,1118,1055,872,673,,,,,,,,,,,,,,,6304.0,,,,,,,,,141.0,,,,
Camrose,2003,Camrose2003,766,139,1087,1146,1181,846,848,1089,1119,1094,881,702,,,,,,,,,,,,,,,6613.0,,,,,,,,,105.0,,,,
Camrose,2004,Camrose2004,788,142,1050,1152,1251,850,825,1037,1156,1108,921,752,,,,0.0,0.0,0.0,,,,,,,,,6744.0,,,,,,,,,147.0,,,,
Camrose,2005,Camrose2005,817,145,1025,1140,1304,902,820,996,1151,1138,1003,750,,,,0.0,0.0,0.0,,,,,,,,,6857.0,,,,,,,,,147.0,15404.0,,,
Camrose,2006,Camrose2006,843,164,944,1232,1243,954,868,967,1152,1137,1065,761,,,,0.0,0.0,0.0,,,,,,,,,7066.0,1525.0,0.0,170.0,45.0,10.0,250.0,390.0,4345.0,179.0,16236.0,,,
Camrose,2007,Camrose2007,905,160,939,1237,1365,1018,925,953,1155,1153,1108,771,,,,0.0,0.0,0.0,,,,,,,,,7063.0,,,,,,,,,294.0,17121.0,,,
Camrose,2008,Camrose2008,945,183,935,1241,1434,1117,982,935,1164,1189,1184,795,,,,0.0,0.0,0.0,,,,,,,,,7511.0,,,,,,,,,156.0,17695.0,,,
Camrose,2009,Camrose2009,996,185,919,1235,1427,1218,1023,948,1135,1216,1225,838,,,,0.0,0.0,0.0,,,,,,,,,7623.0,,,,,,,,,161.0,18002.0,,,
Camrose,2010,Camrose2010,1039,184,881,1263,1392,1307,1076,973,1074,1222,1266,887,,,,0.0,0.0,0.0,,,,,,,,,7831.0,,,,,,,,,207.0,18002.0,,,
Camrose,2011,Camrose2011,1065,196,887,1160,1430,1349,1082,958,1059,1230,1246,925,79.42666666666666,,,0.0,0.0,0.0,,,,,,,,,8041.0,1450.0,0.0,315.0,170.0,10.0,315.0,385.0,4815.0,89.0,18413.0,,,
Camrose,2012,Camrose2012,1090,217,883,1122,1427,1368,1126,1000,1032,1223,1273,946,79.62,,,0.0,0.0,0.0,,,,,,,,,8101.0,,,,,,,,,72.0,18783.0,,,
Camrose,2013,Camrose2013,1083,215,898,1061,1452,1370,1172,1033,1010,1189,1252,969,79.77666666666666,,,0.0,0.0,0.0,,,,,,,,,8171.0,,,,,,,,,83.0,19094.0,,,
Camrose,2014,Camrose2014,1087,225,935,1054,1490,1346,1255,1078,1029,1148,1282,978,80.01333333333334,,,0.0,0.0,0.0,,,,,,,,,8282.0,,,,,,,,,119.0,19745.0,,,
Camrose,2015,Camrose2015,1105,235,962,1021,1418,1327,1269,1121,1051,1098,1259,995,80.21666666666667,,,0.0,0.0,0.0,,,,,,,,,8360.0,,,,,,,,,85.0,19925.0,,,
Camrose,2016,Camrose2016,1126,207,961,1055,1335,1331,1281,1175,1042,1062,1260,1029,80.47333333333334,,,3.0,2369.20996,53.64,,,,,,,,,8446.0,1640.0,65.0,205.0,145.0,10.0,440.0,580.0,4970.0,101.0,19306.0,,,
Camrose,2017,Camrose2017,1180,212,1000,1038,1317,1353,1271,1170,1078,1036,1192,1035,80.62666666666667,,,22177.40383,3788.28386,271.69494,,,,,,,,,8446.0,,,,,,,,,84.0,19331.0,,,
Camrose,2018,Camrose2018,1191,215,1019,1078,1245,1358,1301,1211,1090,987,1173,1042,80.68333333333334,,,21145.70478,3294.82309,247.91425,,,,,,,,,8446.0,,,,,,,,,35.0,19604.0,,,
Camrose,2019,Camrose2019,1189,276,1079,1039,1212,1408,1329,1245,1058,987,1124,1039,80.82,,,18751.76505,3558.46253,275.9033,,,,,,,,,8446.0,,,,,,,,,56.0,19287.0,,,
Camrose,2020,Camrose2020,1103,245,1118,957,1191,1365,1332,1277,1133,972,1074,1018,80.86666666666667,,,14804.0262,4369.77215,298.03487,,,,,,,,,8606.0,,,,,,,,,37.0,19550.0,,,
Camrose,2021,Camrose2021,973,220,1129,1015,1108,1185,1263,1216,1171,1027,1079,975,80.92666666666666,,,16163.1466,2735.15876,255.78949,,,,,,,,,8621.0,1605.0,55.0,195.0,160.0,2850.0,455.0,585.0,5075.0,24.0,,,,
Camrose,2022,Camrose2022,947,231,1176,1083,1081,1144,1284,1217,1186,1075,1052,953,80.95666666666666,,,,,,,,,,,,,,8694.0,,,,,,,,,72.0,,,,
Camrose,2023,Camrose2023,996,210,1160,1211,1143,1181,1306,1277,1251,1160,1036,951,,,,,,,,,,,,,,,8781.0,,,,,,,,,73.0,,,,
Bawlf,2001,Bawlf2001,24,9,32,29,19,22,22,41,27,24,27,8,,,,,,,,,,,,,,,134.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,130.0,,,,,
Bawlf,2002,Bawlf2002,24,10,32,30,17,22,21,41,25,22,29,10,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,
Bawlf,2003,Bawlf2003,22,8,27,31,19,26,18,41,25,24,24,11,,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,
Bawlf,2004,Bawlf2004,22,4,28,30,15,28,18,38,24,28,26,14,,,,0.0,0.0,0.0,,,,,,,,,143.0,,,,,,,,,,,,,
Bawlf,2005,Bawlf2005,18,11,29,26,20,28,23,32,28,21,24,14,,,,0.0,0.0,0.0,,,,,,,,,163.0,,,,,,,,,,879.0,,,
Bawlf,2006,Bawlf2006,21,5,40,24,16,30,28,29,35,20,21,18,,,,0.0,0.0,0.0,,,,,,,,,163.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,115.0,,940.0,,,
Bawlf,2007,Bawlf2007,19,5,40,25,15,26,26,27,34,20,20,19,,,,0.0,0.0,0.0,,,,,,,,,163.0,,,,,,,,,,998.0,,,
Bawlf,2008,Bawlf2008,19,2,42,26,15,28,26,28,33,23,22,17,,,,0.0,0.0,0.0,,,,,,,,,166.0,,,,,,,,,,1061.0,,,
Bawlf,2009,Bawlf2009,20,5,41,27,15,30,30,29,30,27,21,21,,,,0.0,0.0,0.0,,,,,,,,,168.0,,,,,,,,,,1086.0,,,
Bawlf,2010,Bawlf2010,22,1,43,28,13,35,30,26,28,32,19,23,,,,0.0,0.0,0.0,,,,,,,,,168.0,,,,,,,,,,1086.0,,,
Bawlf,2011,Bawlf2011,31,2,37,37,17,25,28,28,31,34,22,23,79.42666666666666,,,0.0,0.0,0.0,,,,,,,,,168.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,130.0,,1085.0,,,
Bawlf,2012,Bawlf2012,33,2,31,36,19,23,28,27,32,32,21,22,79.62,,,0.0,0.0,0.0,,,,,,,,,169.0,,,,,,,,,,1084.0,,,
Bawlf,2013,Bawlf2013,33,4,32,44,18,25,34,23,32,33,25,22,79.77666666666666,,,0.0,0.0,0.0,,,,,,,,,170.0,,,,,,,,,,1104.0,,,
Bawlf,2014,Bawlf2014,35,1,25,34,19,23,31,22,33,27,26,19,80.01333333333334,,,0.0,0.0,0.0,,,,,,,,,170.0,,,,,,,,,,1143.0,,,
Bawlf,2015,Bawlf2015,33,2,22,28,26,24,29,23,29,27,31,19,80.21666666666667,,,0.0,0.0,0.0,,,,,,,,,174.0,,,,,,,,,,1116.0,,,
Bawlf,2016,Bawlf2016,23,8,20,30,36,20,21,34,29,35,32,21,80.47333333333334,,,0.0,0.0,0.0,,,,,,,,,174.0,0.0,0.0,0.0,20.0,0.0,10.0,5.0,130.0,,1075.0,,,
Bawlf,2017,Bawlf2017,15,4,18,23,28,30,9,30,23,32,30,22,80.62666666666667,,,0.0,0.0,0.0,,,,,,,,,174.0,,,,,,,,,,1129.0,,,
Bawlf,2018,Bawlf2018,14,6,20,20,27,28,13,33,18,29,31,27,80.68333333333334,,,0.0,0.0,0.0,,,,,,,,,174.0,,,,,,,,,,1144.0,,,
Bawlf,2019,Bawlf2019,14,5,18,23,25,25,18,31,21,31,23,29,80.82,,,0.0,0.0,0.0,,,,,,,,,174.0,,,,,,,,,,1104.0,,,
Bawlf,2020,Bawlf2020,22,2,20,21,23,28,19,27,23,31,24,27,80.86666666666667,,,0.0,0.0,0.0,,,,,,,,,174.0,,,,,,,,,,1119.0,,,
Bawlf,2021,Bawlf2021,32,5,27,23,24,30,26,20,29,31,28,23,80.92666666666666,,,0.0,0.0,0.0,,,,,,,,,174.0,0.0,0.0,15.0,15.0,75.0,0.0,50.0,95.0,,,,,
Bawlf,2022,Bawlf2022,32,6,28,26,20,26,33,17,26,30,27,24,80.95666666666666,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,
Bawlf,2023,Bawlf2023,31,4,28,29,17,15,35,24,26,26,23,24,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,
Clive,2001,Clive2001,51,12,67,49,22,38,43,56,56,39,31,18,,,,,,,,,,,,,,,208.0,0.0,0.0,0.0,70.0,5.0,0.0,0.0,120.0,,,,,
Clive,2002,Clive2002,46,13,67,47,22,41,40,54,58,41,31,18,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,
Clive,2003,Clive2003,44,12,66,46,23,41,33,55,61,41,29,19,,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,
Clive,2004,Clive2004,34,13,61,47,28,36,31,57,60,41,35,21,,,,0.0,0.0,0.0,,,,,,,,,211.0,,,,,,,,,,,,,
Clive,2005,Clive2005,34,4,64,48,30,26,35,55,53,47,36,21,,,,0.0,0.0,0.0,,,,,,,,,228.0,,,,,,,,,,1528.0,,,
Clive,2006,Clive2006,29,3,60,49,30,20,46,43,59,53,35,22,,,,0.0,0.0,0.0,,,,,,,,,240.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,130.0,,1640.0,,,
Clive,2007,Clive2007,33,2,60,52,33,22,49,39,60,61,39,20,,,,0.0,0.0,0.0,,,,,,,,,254.0,,,,,,,,,,1781.0,,,
Clive,2008,Clive2008,31,3,62,53,40,26,53,35,62,66,41,23,,,,0.0,0.0,0.0,,,,,,,,,259.0,,,,,,,,,,1826.0,,,
Clive,2009,Clive2009,42,1,63,57,40,33,55,38,66,66,45,28,,,,0.0,0.0,0.0,,,,,,,,,279.0,,,,,,,,,,1850.0,,,
Clive,2010,Clive2010,49,6,59,55,40,39,57,35,58,57,48,28,,,,0.0,0.0,0.0,,,,,,,,,292.0,,,,,,,,,,1850.0,,,
Clive,2011,Clive2011,46,12,66,50,39,46,52,56,41,60,54,29,80.98333333333333,,,0.0,0.0,0.0,,,,,,,,,296.0,0.0,0.0,0.0,75.0,0.0,0.0,5.0,170.0,,1893.0,,,
Clive,2012,Clive2012,42,11,62,48,38,43,51,57,37,54,56,30,81.46333333333332,,,0.0,0.0,0.0,,,,,,,,,300.0,,,,,,,,,,1909.0,,,
Clive,2013,Clive2013,44,15,63,58,40,46,64,64,37,62,60,34,81.53,,,0.0,0.0,0.0,,,,,,,,,308.0,,,,,,,,,,1973.0,,,
Clive,2014,Clive2014,36,12,47,52,40,43,56,60,34,55,51,35,81.55,,,0.0,0.0,0.0,,,,,,,,,313.0,,,,,,,,,,2054.0,,,
Clive,2015,Clive2015,40,9,49,52,43,59,52,65,47,49,53,47,81.49333333333333,,,0.0,0.0,0.0,,,,,,,,,316.0,,,,,,,,,,2031.0,,,
Clive,2016,Clive2016,44,10,44,59,43,61,53,57,63,39,58,49,81.49,,,0.0,0.0,0.0,,,,,,,,,317.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,180.0,,1978.0,,,
Clive,2017,Clive2017,45,9,36,57,37,53,49,55,54,38,48,51,81.67333333333333,,,0.0,0.0,0.0,,,,,,,,,322.0,,,,,,,,,,2013.0,,,
Clive,2018,Clive2018,53,15,42,43,44,52,46,55,49,44,58,47,81.83333333333333,,,0.0,0.0,0.0,,,,,,,,,322.0,,,,,,,,,,2059.0,,,
Clive,2019,Clive2019,49,9,45,33,55,46,36,47,60,37,64,37,81.82,,,0.0,0.0,0.0,,,,,,,,,329.0,,,,,,,,,,1998.0,,,
Clive,2020,Clive2020,60,8,46,40,46,30,44,31,57,53,55,47,81.60000000000001,,,0.0,0.0,0.0,,,,,,,,,330.0,,,,,,,,,,2070.0,,,
Clive,2021,Clive2021,69,13,41,38,37,60,56,56,51,70,49,41,81.54,,,0.0,0.0,0.0,,,,,,,,,329.0,0.0,0.0,0.0,85.0,10.0,0.0,0.0,235.0,,,,,
Clive,2022,Clive2022,77,11,37,45,38,59,59,53,57,64,47,49,81.27,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,
Clive,2023,Clive2023,81,8,52,44,44,55,64,62,58,61,44,55,,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,
Provost No. 52,2001,Provost No. 522001,183,55,243,213,127,151,159,261,231,207,140,115,,,,,,,,,,,,,0.0,0.0,1154.0,10.0,0.0,0.0,90.0,5.0,0.0,0.0,810.0,,,,,
Provost No. 52,2002,Provost No. 522002,167,51,241,210,123,139,151,259,232,221,130,114,,,,,,,,,,,,,,,1161.0,,,,,,,,,,,,,
Provost No. 52,2003,Provost No. 522003,160,44,248,205,121,131,142,245,234,228,131,118,,230.0,376588.8,,,,,,,,,,,,1167.0,,,,,,,,,,,,,
Provost No. 52,2004,Provost No. 522004,156,44,253,203,123,130,131,235,238,233,142,116,,286.0,414101.4,0.0,0.0,0.0,,,,,,,,,821.0,,,,,,,,,,,,,
Provost No. 52,2005,Provost No. 522005,147,41,243,218,129,115,146,203,258,240,159,103,,228.0,455020.0,0.0,0.0,0.0,,,,,,,,,827.0,,,,,,,,,,927.0,,,
Provost No. 52,2006,Provost No. 522006,138,37,251,223,147,102,153,181,272,231,197,84,,199.0,466180.0,0.0,0.0,0.0,35694.0,44704.0,58987.0,7354.0,92661.0,97217.0,100697.0,0.0,961.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,770.0,,925.0,,,
Provost No. 52,2007,Provost No. 522007,129,41,248,212,149,99,144,167,259,220,215,78,,149.0,456726.0,0.0,0.0,0.0,,,,,,,,,970.0,,,,,,,,,,924.0,,,
Provost No. 52,2008,Provost No. 522008,121,36,234,208,141,100,137,156,239,227,222,79,,146.0,397338.3,0.0,0.0,0.0,,,,,,,,,1001.0,,,,,,,,,,946.0,,,
Provost No. 52,2009,Provost No. 522009,116,30,209,224,127,97,124,137,223,226,223,98,,46.0,339369.6,0.0,0.0,0.0,,,,,,,,,1001.0,,,,,,,,,,962.0,,,
Provost No. 52,2010,Provost No. 522010,107,35,194,217,138,95,110,148,191,231,220,118,,100.0,301146.4,0.0,0.0,0.0,,,,,,,,,1001.0,,,,,,,,,,962.0,,,
Provost No. 52,2011,Provost No. 522011,103,30,174,225,126,103,108,148,170,240,214,144,79.29333333333334,120.0,267897.8,0.0,0.0,0.0,23306.0,84615.0,48908.0,2570.0,97705.0,86258.0,95383.0,0.0,1011.0,5.0,0.0,0.0,45.0,0.0,0.0,0.0,785.0,,1000.0,,,
Provost No. 52,2012,Provost No. 522012,99,28,163,225,126,104,106,140,157,233,204,150,80.05666666666667,84.0,234537.7,0.0,0.0,0.0,,,,,,,,,953.0,,,,,,,,,,992.0,,,
Provost No. 52,2013,Provost No. 522013,93,25,156,209,129,95,99,132,146,211,208,144,80.74333333333334,76.0,211032.4,0.0,0.0,0.0,,,,,,,,,961.0,,,,,,,,,,1003.0,,,
Provost No. 52,2014,Provost No. 522014,109,25,159,198,155,91,104,134,138,212,220,144,80.63666666666667,109.0,198214.0,0.0,0.0,0.0,,,,,,,,,984.0,,,,,,,,,,989.0,,,
Provost No. 52,2015,Provost No. 522015,110,29,159,188,161,98,110,118,154,184,231,136,80.57,60.0,186347.0,0.0,0.0,0.0,,,,,,,,,996.0,,,,,,,,,,1001.0,,,
Provost No. 52,2016,Provost No. 522016,124,27,155,184,155,101,118,108,149,167,232,132,80.66000000000001,59.0,160904.1,0.0,0.0,0.0,20644.0,91104.0,49145.0,5797.0,93514.0,108753.0,99560.0,0.0,1006.0,10.0,0.0,0.0,85.0,0.0,0.0,0.0,725.0,,960.0,,,
Provost No. 52,2017,Provost No. 522017,141,17,154,181,139,103,112,93,132,162,232,147,80.83999999999999,167.0,161309.6,2278.175,9426.7284,71.7584,,,,,,,,,1010.0,,,,,,,,,,956.0,,,
Provost No. 52,2018,Provost No. 522018,127,36,143,169,145,89,101,91,122,163,211,164,81.24666666666667,151.0,169849.4,1629.04803,10765.02189,67.51935,,,,,,,,,1025.0,,,,,,,,,,960.0,,,
Provost No. 52,2019,Provost No. 522019,145,19,132,160,137,110,92,101,126,153,197,175,81.54666666666667,117.0,166363.6,0.0,0.0,0.0,,,,,,,,,1035.0,,,,,,,,,,966.0,,,
Provost No. 52,2020,Provost No. 522020,132,35,140,160,134,118,94,103,121,159,170,187,81.2,76.0,150053.6,0.0,0.0,0.0,,,,,,,,,1045.0,,,,,,,,,,957.0,,,
Provost No. 52,2021,Provost No. 522021,118,28,126,137,106,137,117,116,107,132,144,169,80.84666666666666,228.0,149069.9,3800.4356,42838.73311,329.84964,15697.0,98530.0,59995.0,0.0,86230.0,85182.0,97499.0,0.0,1056.0,0.0,0.0,0.0,75.0,10.0,0.0,0.0,770.0,,,,,
Provost No. 52,2022,Provost No. 522022,120,20,126,137,111,134,109,116,113,122,137,159,80.61,281.0,187015.6,,,,,,,,,,,,1058.0,,,,,,,,,,,,,
Provost No. 52,2023,Provost No. 522023,113,22,128,143,106,130,101,113,123,120,136,146,,90.0,174104.9,,,,,,,,,,,,1058.0,,,,,,,,,,,,,
Smoky River No. 130,2001,Smoky River No. 1302001,161,47,242,206,112,107,162,212,204,191,148,114,,,,,,,,,,,,,0.0,0.0,830.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,695.0,,,,,
Smoky River No. 130,2002,Smoky River No. 1302002,152,45,251,201,113,101,160,202,205,207,140,118,,,,,,,,,,,,,,,830.0,,,,,,,,,,,,,
Smoky River No. 130,2003,Smoky River No. 1302003,141,46,265,187,113,92,149,194,202,223,138,122,,34.0,176128.0,,,,,,,,,,,,830.0,,,,,,,,,,,,,
Smoky River No. 130,2004,Smoky River No. 1302004,138,40,291,180,100,105,139,182,203,234,136,125,,37.0,178910.2,0.0,0.0,0.0,,,,,,,,,830.0,,,,,,,,,,,,,
Smoky River No. 130,2005,Smoky River No. 1302005,126,41,305,186,96,115,135,178,201,239,162,111,,54.0,198777.0,0.0,0.0,0.0,,,,,,,,,830.0,,,,,,,,,,404.0,,,
Smoky River No. 130,2006,Smoky River No. 1302006,155,24,322,215,95,109,126,174,216,235,196,103,,93.0,249552.0,0.0,0.0,0.0,20426.0,188904.0,19237.0,0.0,128272.0,139771.0,13930.0,0.0,783.0,,,,,,,,,,408.0,,,
Smoky River No. 130,2007,Smoky River No. 1302007,151,23,300,224,93,114,109,169,201,233,208,103,,60.0,348614.0,0.0,0.0,0.0,,,,,,,,,783.0,,,,,,,,,,421.0,,,
Smoky River No. 130,2008,Smoky River No. 1302008,147,22,284,221,93,99,102,168,186,232,219,107,,98.0,334001.6,0.0,0.0,0.0,,,,,,,,,783.0,,,,,,,,,,418.0,,,
Smoky River No. 130,2009,Smoky River No. 1302009,157,17,258,217,103,106,95,158,176,220,229,119,,36.0,317035.2,0.0,0.0,0.0,,,,,,,,,783.0,,,,,,,,,,438.0,,,
Smoky River No. 130,2010,Smoky River No. 1302010,169,20,241,212,103,119,96,128,182,212,224,138,,41.0,350067.6,0.0,0.0,0.0,,,,,,,,,783.0,,,,,,,,,,438.0,,,
Smoky River No. 130,2011,Smoky River No. 1302011,146,23,171,196,117,96,105,104,149,211,201,153,77.79,72.0,292879.1,0.0,0.0,0.0,9387.0,242057.0,9539.0,0.0,180176.0,46896.0,8939.0,0.0,819.0,0.0,0.0,0.0,75.0,5.0,0.0,0.0,665.0,,468.0,,,
Smoky River No. 130,2012,Smoky River No. 1302012,139,24,159,188,122,90,105,88,136,192,191,159,77.77,87.0,272500.6,0.0,0.0,0.0,,,,,,,,,796.0,,,,,,,,,,464.0,,,
Smoky River No. 130,2013,Smoky River No. 1302013,140,22,154,199,131,105,107,92,138,178,189,175,77.57333333333334,67.0,329921.9,0.0,0.0,0.0,,,,,,,,,796.0,,,,,,,,,,484.0,,,
Smoky River No. 130,2014,Smoky River No. 1302014,125,25,131,190,114,115,103,87,120,156,178,153,77.75333333333333,52.0,357383.1,0.0,0.0,0.0,,,,,,,,,800.0,,,,,,,,,,484.0,,,
Smoky River No. 130,2015,Smoky River No. 1302015,122,28,133,183,123,133,114,103,96,152,177,155,77.58999999999999,5.0,313666.6,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,489.0,,,
Smoky River No. 130,2016,Smoky River No. 1302016,130,20,156,159,126,143,112,111,101,129,183,144,78.18333333333334,12.0,214043.6,0.0,0.0,0.0,3734.0,259729.0,16940.0,0.0,189092.0,70071.0,6264.0,0.0,802.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,680.0,,452.0,,,
Smoky River No. 130,2017,Smoky River No. 1302017,125,14,165,134,119,137,97,119,94,120,176,134,78.37,13.0,198054.2,2726.2642,47195.81923,313.4215,,,,,,,,,802.0,,,,,,,,,,482.0,,,
Smoky River No. 130,2018,Smoky River No. 1302018,120,24,147,146,122,126,101,111,92,124,154,143,78.79,18.0,165767.8,5625.975,25518.923,181.184,,,,,,,,,804.0,,,,,,,,,,518.0,,,
Smoky River No. 130,2019,Smoky River No. 1302019,127,20,149,146,123,105,125,90,96,121,137,146,79.32333333333334,,143896.3,5199.65,23979.945,565.604,,,,,,,,,845.0,,,,,,,,,,512.0,,,
Smoky River No. 130,2020,Smoky River No. 1302020,126,14,134,136,119,97,136,98,94,108,133,150,79.86,,103564.3,3197.9,16419.039,313.198,,,,,,,,,926.0,,,,,,,,,,496.0,,,
Smoky River No. 130,2021,Smoky River No. 1302021,118,24,133,112,85,126,131,106,86,112,133,154,80.56,9.0,97480.4,2140.75,8892.239,64.07,16686.0,241574.0,44588.0,4946.0,172657.0,97065.0,11469.0,89037.0,921.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,575.0,,,,,
Smoky River No. 130,2022,Smoky River No. 1302022,99,22,120,112,89,110,128,104,89,104,128,147,80.85333333333334,2.0,93050.2,,,,,,,,,,,,921.0,,,,,,,,,,,,,
Smoky River No. 130,2023,Smoky River No. 1302023,86,27,106,130,88,100,124,107,96,102,123,128,,,95652.2,,,,,,,,,,,,938.0,,,,,,,,,,,,,
Vermilion River County,2001,Vermilion River County2001,459,113,703,715,407,365,434,640,782,646,556,337,,,,,,,,,,,,,0.0,0.0,2939.0,5.0,0.0,0.0,180.0,0.0,5.0,5.0,2420.0,,,,,
Vermilion River County,2002,Vermilion River County2002,455,108,697,717,409,380,412,601,784,682,557,360,,,,,,,,,,,,,,,2998.0,,,,,,,,,,,,,
Vermilion River County,2003,Vermilion River County2003,464,105,684,714,422,378,410,566,766,709,572,385,,408.0,978813.1,,,,,,,,,,,,3045.0,,,,,,,,,,,,,
Vermilion River County,2004,Vermilion River County2004,467,116,655,705,431,382,407,542,716,734,581,407,,376.0,953082.3,0.0,0.0,0.0,,,,,,,,,3051.0,,,,,,,,,,,,,
Vermilion River County,2005,Vermilion River County2005,489,96,648,708,419,390,415,542,659,738,622,411,,389.0,891657.0,0.0,0.0,0.0,,,,,,,,,3082.0,,,,,,,,,,1934.0,,,
Vermilion River County,2006,Vermilion River County2006,506,105,641,686,428,374,462,494,624,778,625,411,,439.0,858864.0,0.0,0.0,0.0,46632.0,171363.0,129037.0,1140.0,183998.0,186035.0,177348.0,34702.0,3154.0,10.0,0.0,25.0,250.0,10.0,0.0,40.0,2310.0,,1909.0,,,
Vermilion River County,2007,Vermilion River County2007,546,109,638,695,455,390,521,502,613,790,676,418,,459.0,827351.0,0.0,0.0,0.0,,,,,,,,,3256.0,,,,,,,,,,2062.0,,,
Vermilion River County,2008,Vermilion River County2008,553,111,627,669,462,404,526,513,580,785,709,429,,539.0,820758.1,0.0,0.0,0.0,,,,,,,,,3943.0,,,,,,,,,,2185.0,,,
Vermilion River County,2009,Vermilion River County2009,566,117,649,655,458,401,530,545,558,753,754,458,,305.0,759610.9,0.0,0.0,0.0,,,,,,,,,3973.0,,,,,,,,,,2222.0,,,
Vermilion River County,2010,Vermilion River County2010,547,134,626,620,448,408,525,539,581,677,754,492,,603.0,707902.5,0.0,0.0,0.0,,,,,,,,,3406.0,,,,,,,,,,2222.0,,,
Vermilion River County,2011,Vermilion River County2011,558,109,620,640,409,417,508,583,547,661,765,529,84.51333333333334,694.0,644857.9,0.0,0.0,0.0,23031.0,240382.0,99221.0,0.0,205819.0,160270.0,145407.0,19480.0,3450.0,5.0,0.0,0.0,165.0,0.0,0.0,15.0,2615.0,,2367.0,,,
Vermilion River County,2012,Vermilion River County2012,546,110,622,631,420,409,494,608,527,636,760,544,84.37,526.0,585341.6,0.0,0.0,0.0,,,,,,,,,3436.0,,,,,,,,,,2407.0,,,
Vermilion River County,2013,Vermilion River County2013,546,105,637,622,441,401,511,607,550,606,750,576,84.77999999999999,699.0,536042.0,0.0,0.0,0.0,,,,,,,,,2922.0,,,,,,,,,,2478.0,,,
Vermilion River County,2014,Vermilion River County2014,542,112,645,644,449,382,529,602,597,588,724,591,85.01333333333334,611.0,563378.8,0.0,0.0,0.0,,,,,,,,,3130.0,,,,,,,,,,2530.0,,,
Vermilion River County,2015,Vermilion River County2015,532,116,677,634,456,382,528,596,601,602,671,615,85.17,99.0,559533.8,0.0,0.0,0.0,,,,,,,,,3314.0,,,,,,,,,,2540.0,,,
Vermilion River County,2016,Vermilion River County2016,482,113,655,633,432,362,500,573,623,568,646,579,85.58333333333333,55.0,482122.5,0.0,0.0,0.0,24513.0,255773.0,82634.0,1548.0,223986.0,174221.0,131376.0,0.0,3387.0,0.0,0.0,0.0,220.0,5.0,5.0,5.0,2745.0,,2492.0,,,
Vermilion River County,2017,Vermilion River County2017,465,117,642,630,405,398,506,557,621,554,644,558,85.78333333333335,337.0,407746.3,5109.8225,17839.4538,103.8232,,,,,,,,,3387.0,,,,,,,,,,2491.0,,,
Vermilion River County,2018,Vermilion River County2018,422,117,644,604,406,374,476,573,572,585,614,554,86.10000000000001,261.0,373378.0,1767.0,8724.15,35.462,,,,,,,,,3387.0,,,,,,,,,,2563.0,,,
Vermilion River County,2019,Vermilion River County2019,434,79,609,609,433,333,419,547,570,630,584,533,86.49333333333334,184.0,342614.2,834.475,11746.016,59.302,,,,,,,,,3387.0,,,,,,,,,,2533.0,,,
Vermilion River County,2020,Vermilion River County2020,431,106,594,648,399,307,406,537,548,625,600,517,86.60000000000001,101.0,302566.0,21980.333,21828.53319,153.30312,,,,,,,,,3387.0,,,,,,,,,,2545.0,,,
